contract_id,customer_id,contract_number,contract_type,start_date,end_date,price,payment_terms,contract_status,salesperson_id,special_terms
6511,3286,C-1421-67415,Full Coverage,2024-06-18,2027-03-21,$89014.03590448378,Annually,Pending Renewal,5,Demulceo calamitas accusator amaritudo ascisco cohors considero adeo.
6512,3286,C-7801-17349,Warranty Extension,2022-01-06,2030-04-11,$66091.83208222425,Annually,Expired,10,Derelinquo voluptas vere tantillus cogo capillus.
6513,3286,C-1598-40003,Warranty Extension,2024-07-15,2027-01-28,$26294.07595003866,Annually,Active,14,Vicinus sonitus temperantia.
6514,3287,C-8388-78959,Warranty Extension,2023-03-31,2023-10-05,$16689.131058675957,Annually,Active,3,Crustulum centum virgo.
6515,3287,C-3030-17610,Service Agreement,2021-12-08,2022-10-18,$31525.747719275954,Quarterly,Active,15,Amplus aliqua bos.
6516,3288,C-1379-74073,Service Agreement,2020-03-05,2025-12-02,$56511.116277208916,Monthly,Pending Renewal,16,Corporis unde delectatio.
6517,3288,C-7767-97457,Warranty Extension,2022-09-05,2025-09-13,$86797.74427671311,Monthly,Active,2,Tertius quidem venustas dedecor.
6518,3288,C-2237-16829,Full Coverage,2020-09-14,2024-12-14,$20647.567161342282,Quarterly,Pending Renewal,19,Usque combibo surculus asper voluptas voluptatibus ultra tubineus sulum.
6519,3289,C-3631-94315,Warranty Extension,2021-12-20,2027-02-06,$74513.56232339243,Quarterly,Expired,1,Voluntarius absque una clementia.
6520,3290,C-9872-22202,Service Agreement,2024-07-22,2027-08-04,$1287.2479136813654,Annually,Expired,19,Accedo centum corporis contabesco.
6521,3290,C-9109-76438,Warranty Extension,2020-09-26,2024-09-09,$81336.11164363995,Annually,Active,5,Defleo demo umquam.
6522,3290,C-4593-27763,Service Agreement,2023-11-08,2028-04-28,$8574.19570201358,Monthly,Active,13,Molestiae subnecto sui solio curso verbum turbo crapula.
6523,3291,C-1336-11525,Service Agreement,2020-03-18,2020-06-17,$61998.35420158205,Annually,Active,15,Administratio minus apparatus cognatus cubitum statua amet.
6524,3292,C-9741-64979,Warranty Extension,2024-07-15,2029-01-06,$50173.97303270473,Monthly,Expired,5,Audeo ipsum eos aequus desino.
6525,3292,C-3530-19143,Warranty Extension,2023-04-16,2027-12-28,$77358.19509989522,Monthly,Active,2,Solum depopulo cupressus aspicio cupiditate.
6526,3293,C-4950-50505,Full Coverage,2023-04-29,2027-06-26,$8890.109894058904,Quarterly,Active,5,Fuga caste aedificium thymbra vox contra cariosus tamisium cunabula.
6527,3293,C-5018-65058,Service Agreement,2021-04-15,2029-02-21,$18340.854505792206,Monthly,Expired,5,Thesaurus tepesco tres caterva absconditus repellendus angelus.
6528,3294,C-3815-35051,Service Agreement,2024-05-31,2029-02-10,$8742.715361898889,Annually,Pending Renewal,3,Deleo acsi cibo.
6529,3294,C-3247-13095,Full Coverage,2020-07-17,2025-07-15,$39196.46226364677,Monthly,Active,2,Cito aggredior pariatur ventito vigilo cui corroboro decerno.
6530,3295,C-4705-94159,Warranty Extension,2023-01-12,2025-04-27,$29341.313358786516,Quarterly,Expired,2,Utroque solitudo abduco desparatus adhuc crastinus comprehendo.
6531,3295,C-4607-55339,Service Agreement,2023-08-24,2024-03-30,$58781.917266038356,Quarterly,Pending Renewal,5,Conicio unde dapifer.
6532,3296,C-8291-25785,Service Agreement,2021-08-18,2030-07-30,$77244.20971479433,Annually,Pending Renewal,5,Vulgo denuo vir cur.
6533,3296,C-8687-72846,Warranty Extension,2021-09-15,2022-04-01,$23144.92843800675,Annually,Expired,4,Correptius defungo angelus villa angulus acervus tonsor adsum dicta speculum.
6534,3297,C-5630-82292,Service Agreement,2020-09-12,2029-01-18,$37962.21172719043,Quarterly,Active,15,Abbas amet delibero decumbo cruciamentum statua delectus contra benigne nisi.
6535,3297,C-1129-33732,Warranty Extension,2022-06-09,2026-07-11,$22435.23249873596,Monthly,Expired,18,Crustulum natus depono accusator.
6536,3298,C-6848-15987,Warranty Extension,2020-04-27,2029-01-22,$38638.21667371864,Monthly,Pending Renewal,10,Adulatio ulciscor curia officiis crux viduo utilis.
6537,3298,C-5922-60195,Service Agreement,2020-02-15,2030-04-28,$77229.36465350307,Annually,Active,18,Tactus campana rerum facere temporibus perspiciatis quisquam thorax.
6538,3299,C-8510-16803,Service Agreement,2022-06-16,2024-06-06,$58969.913183212244,Monthly,Expired,13,Synagoga cupressus possimus recusandae.
6539,3300,C-1331-10524,Full Coverage,2023-10-27,2024-09-01,$16290.135155902912,Monthly,Expired,2,Bellum defungo spargo ocer.
6540,3300,C-5140-18322,Full Coverage,2024-06-19,2029-11-10,$62285.93170151379,Annually,Pending Renewal,1,Assumenda cohors synagoga carmen.
6541,3300,C-2725-79336,Service Agreement,2021-09-05,2030-01-08,$7365.137127701233,Quarterly,Pending Renewal,4,Magni correptius laborum amo at accusator adipisci aufero versus.
6542,3301,C-5303-24302,Full Coverage,2023-07-06,2024-05-10,$85772.40804883433,Monthly,Active,9,Adversus temeritas dicta aqua natus conventus nisi velociter cometes.
6543,3301,C-7473-39925,Warranty Extension,2023-03-03,2024-08-29,$47243.999867436825,Monthly,Pending Renewal,1,Aetas cedo creo.
6544,3301,C-5159-84083,Full Coverage,2023-06-20,2030-05-20,$39977.03389035441,Monthly,Pending Renewal,18,Chirographum convoco celo sortitus cursim.
6545,3302,C-9488-90932,Service Agreement,2020-11-02,2023-11-10,$82843.43698521105,Quarterly,Active,7,Vitae cedo ter accedo clarus magni patria.
6546,3302,C-3826-81461,Service Agreement,2022-11-27,2026-11-20,$96725.32716888205,Annually,Expired,10,Animadverto abbas aeger quae inflammatio tabesco architecto.
6547,3303,C-9525-46906,Service Agreement,2023-10-07,2029-03-03,$74801.93569141859,Annually,Expired,15,Caelum minima dolore umquam aestus atavus tribuo quae capillus tumultus.
6548,3303,C-1229-43691,Warranty Extension,2020-10-30,2023-12-06,$13204.222326297806,Quarterly,Active,15,Amita somnus cavus clamo tumultus.
6549,3304,C-1792-27905,Full Coverage,2022-07-18,2022-11-23,$48174.29001827631,Quarterly,Pending Renewal,11,Aveho cubicularis surculus subseco approbo tergum claro vomica curia.
6550,3304,C-8876-74103,Service Agreement,2024-05-21,2027-02-05,$5962.265476571123,Quarterly,Expired,14,Coniuratio admiratio tergiversatio valeo suscipit.
6551,3305,C-8473-18865,Warranty Extension,2024-02-28,2028-03-05,$41387.50793671467,Quarterly,Pending Renewal,5,Apud amitto terror vulgus vulgus pecco defungo admitto adficio.
6552,3306,C-1190-93438,Full Coverage,2020-04-22,2028-07-06,$30540.05306956644,Annually,Expired,5,Degenero cibus apud abscido arma circumvenio summopere.
6553,3306,C-7401-85517,Warranty Extension,2020-07-16,2026-03-27,$94164.85199883071,Monthly,Active,11,Auxilium tabula tribuo.
6554,3307,C-6667-88524,Warranty Extension,2023-09-11,2024-06-01,$66579.55265837096,Quarterly,Expired,9,Voluptatibus viscus desolo cur vox titulus talus temeritas caste.
6555,3307,C-5113-54696,Service Agreement,2022-01-02,2030-05-27,$79035.59023901899,Quarterly,Active,12,Denique approbo labore tero audentia benevolentia suadeo.
6556,3308,C-6885-89342,Service Agreement,2022-01-29,2027-08-13,$92901.03169417541,Monthly,Expired,6,Benigne sollicito aestas vaco talis cometes sulum.
6557,3308,C-7108-50057,Service Agreement,2022-09-27,2023-03-11,$50521.108516324515,Quarterly,Expired,15,Acceptus titulus comprehendo vallum talio deprimo inflammatio cultura quas officiis.
6558,3308,C-7028-99274,Full Coverage,2021-07-09,2025-01-19,$48701.46391850115,Annually,Expired,12,Audentia ulciscor censura.
6559,3309,C-5091-76389,Warranty Extension,2022-07-13,2027-10-10,$11633.041134424573,Monthly,Expired,10,Cedo paens attollo aer nulla.
6560,3309,C-3278-42314,Full Coverage,2021-03-11,2024-08-13,$55725.62566170443,Quarterly,Expired,9,Candidus quia soleo asporto ambulo curia clam.
6561,3310,C-1513-59341,Warranty Extension,2023-10-29,2027-02-22,$71020.80378899623,Monthly,Pending Renewal,7,Ab capto casso.
6562,3310,C-8480-98654,Service Agreement,2020-10-10,2027-08-29,$30246.126726987753,Annually,Active,9,Vesco at deripio aestus libero deserunt sustineo.
6563,3310,C-9730-70131,Full Coverage,2021-09-13,2029-04-07,$78892.93256511663,Quarterly,Pending Renewal,18,Trans cuppedia collum cuius nulla cribro conculco molestiae defaeco assumenda.
6564,3311,C-4643-97508,Warranty Extension,2023-03-11,2030-09-25,$95066.17277454058,Quarterly,Pending Renewal,3,Calco calculus porro terga vetus utilis combibo verumtamen templum cum.
6565,3312,C-8509-24098,Service Agreement,2024-05-24,2028-07-22,$54518.710902269675,Annually,Pending Renewal,17,Surculus quia decretum cavus torqueo eligendi veniam.
6566,3312,C-2555-41999,Service Agreement,2022-05-19,2022-12-27,$27623.05241693108,Quarterly,Expired,16,Adnuo sono summopere anser demo consectetur.
6567,3313,C-9571-55321,Service Agreement,2023-08-27,2024-10-18,$29473.414504681434,Annually,Pending Renewal,16,Architecto agnitio talio amaritudo.
6568,3313,C-4281-62808,Service Agreement,2023-02-08,2025-01-09,$71723.07940836668,Quarterly,Expired,12,Subseco clamo suus aliquam.
6569,3314,C-9110-68670,Service Agreement,2023-11-20,2030-12-07,$92597.59148418855,Quarterly,Active,15,Comes tui velum abduco voro iste tripudio currus ducimus.
6570,3314,C-2063-41605,Service Agreement,2021-03-17,2024-04-17,$86504.10323576837,Annually,Pending Renewal,12,Sit celer aequitas temperantia taceo ustilo.
6571,3314,C-1333-47930,Service Agreement,2021-04-23,2021-07-14,$14858.641720561762,Quarterly,Active,11,Vulgo crinis turpis vilis aperio quos.
6572,3315,C-9529-39905,Full Coverage,2023-03-17,2024-11-03,$66152.51922864307,Quarterly,Pending Renewal,10,Pauper benigne acer defungo.
6573,3315,C-8996-38399,Warranty Extension,2021-08-01,2030-06-05,$55661.25903834974,Quarterly,Active,5,Cubo textor urbanus voluptatibus attonbitus.
6574,3316,C-2638-47528,Full Coverage,2022-04-15,2025-12-09,$78715.33876125832,Monthly,Expired,6,Succedo conqueror bene suscipio ullus tabesco porro.
6575,3317,C-9417-82966,Full Coverage,2021-05-10,2027-05-28,$42206.67214513186,Quarterly,Expired,16,Denique curriculum ante vulgo aliquam eum tener.
6576,3317,C-9993-52277,Full Coverage,2022-05-20,2024-09-07,$18565.453177507177,Annually,Expired,2,Deduco quibusdam tolero ustilo triduana solutio volubilis tempore.
6577,3318,C-7288-34469,Warranty Extension,2023-09-05,2026-06-24,$80285.57326643828,Quarterly,Expired,14,Amplitudo spiculum conitor.
6578,3318,C-4512-45121,Warranty Extension,2024-04-28,2030-08-14,$87825.07526971509,Quarterly,Expired,20,Adinventitias torqueo victus.
6579,3319,C-5152-95666,Warranty Extension,2023-02-16,2025-02-26,$50769.84756821705,Monthly,Expired,12,Decimus capillus delicate caveo eum.
6580,3319,C-8198-90209,Full Coverage,2022-11-22,2030-10-17,$92236.93133701549,Quarterly,Pending Renewal,5,Cresco textor sono utilis virgo adimpleo carbo confido.
6581,3319,C-7732-27336,Full Coverage,2023-08-20,2028-11-17,$83536.64849676553,Quarterly,Pending Renewal,10,Advoco agnitio vis desolo adiuvo adversus bonus derideo textor.
6582,3320,C-3442-84291,Service Agreement,2023-07-25,2028-06-14,$53663.819047296834,Annually,Active,8,Averto fugiat uterque sto capio acidus viduo videlicet terga coruscus.
6583,3320,C-8205-38899,Full Coverage,2024-09-12,2028-10-05,$60941.75945997476,Monthly,Pending Renewal,5,Baiulus territo trado quo astrum aqua suscipio.
6584,3321,C-9911-45378,Warranty Extension,2024-07-21,2025-09-13,$61901.73172619286,Monthly,Pending Renewal,13,Supellex conventus nostrum denuo ante cohibeo quisquam.
6585,3321,C-7450-21684,Full Coverage,2021-02-12,2029-01-17,$86244.20994215737,Annually,Expired,14,Aegrotatio confero aetas creator apto deputo.
6586,3322,C-9792-11894,Full Coverage,2020-05-10,2022-02-16,$82835.83873661567,Annually,Active,6,Cogito caelum molestiae spargo.
6587,3322,C-3878-13300,Warranty Extension,2024-02-23,2026-02-02,$20174.310576033527,Monthly,Active,3,Bestia comedo tergum depono adicio.
6588,3323,C-1709-39041,Service Agreement,2023-04-04,2029-11-13,$31048.781595262975,Annually,Active,1,Crinis tero quis careo considero cognomen aranea defero vallum tristis.
6589,3324,C-9337-44497,Service Agreement,2023-08-23,2026-06-23,$6857.8474936145485,Quarterly,Active,4,Delinquo accusantium decor summisse dignissimos.
6590,3324,C-2245-54517,Service Agreement,2022-06-02,2023-03-04,$45377.037813020426,Quarterly,Pending Renewal,3,Venustas vespillo laudantium anser depereo truculenter ratione doloribus.
6591,3324,C-9615-14291,Full Coverage,2024-07-15,2030-07-21,$44709.09660598782,Monthly,Expired,15,Color versus volup distinctio adnuo benevolentia adopto laudantium.
6592,3325,C-8085-53770,Full Coverage,2022-06-13,2028-01-20,$83589.90535287633,Annually,Active,12,Coepi vos numquam minima alveus sponte patrocinor.
6593,3325,C-6061-57226,Warranty Extension,2022-07-31,2028-04-08,$18425.15162358352,Quarterly,Active,13,Aestus dolorem adflicto validus certe una.
6594,3325,C-9524-14101,Full Coverage,2024-03-17,2030-09-27,$23154.099951992746,Annually,Active,15,Viriliter pectus desparatus carpo usitas excepturi tonsor.
6595,3326,C-7528-58849,Full Coverage,2020-12-02,2022-02-02,$83307.84659006173,Annually,Pending Renewal,5,Patior aspernatur benigne sordeo temptatio amplitudo eum.
6596,3327,C-4454-11247,Full Coverage,2020-12-27,2027-05-30,$58965.095768914915,Monthly,Active,9,Solum cum vestrum custodia aperio asporto ullam sursum.
6597,3328,C-8429-70505,Service Agreement,2020-08-06,2021-08-15,$46875.84447315177,Annually,Active,17,Socius thesis sordeo arcesso.
6598,3328,C-1500-65290,Service Agreement,2023-07-08,2030-06-30,$75183.65215082235,Monthly,Active,7,Sulum ipsum vestrum.
6599,3329,C-3215-69971,Service Agreement,2024-08-08,2030-10-11,$92907.01481202964,Quarterly,Expired,12,Una xiphias consequuntur recusandae cito caelestis.
6600,3329,C-6107-74937,Full Coverage,2021-09-06,2022-02-05,$5531.721960374179,Annually,Expired,10,Natus libero explicabo arguo.
6601,3330,C-2221-87356,Full Coverage,2020-07-07,2024-12-07,$91846.03026786706,Annually,Pending Renewal,18,Est solutio venio rerum complectus.
6602,3330,C-5310-84828,Full Coverage,2023-04-25,2027-06-11,$7053.299515258955,Quarterly,Expired,8,Coadunatio clarus tonsor appono viduo surgo nemo paens.
6603,3331,C-9197-39706,Warranty Extension,2024-08-07,2025-06-01,$13936.439601541033,Quarterly,Active,10,Cibo adduco tergeo.
6604,3331,C-4012-81309,Full Coverage,2023-10-17,2026-08-11,$82198.80941746112,Monthly,Expired,16,Demonstro bos cubitum civis artificiose.
6605,3332,C-5729-94466,Service Agreement,2020-06-26,2026-08-25,$65893.6205839302,Quarterly,Active,7,Sordeo facere stipes capio cogito aiunt utroque subiungo arma.
6606,3332,C-1042-53999,Full Coverage,2024-07-14,2030-09-13,$53973.04971298495,Annually,Pending Renewal,19,Curtus eaque varietas sophismata.
6607,3333,C-4376-33166,Full Coverage,2022-02-01,2025-02-02,$25045.707601000075,Annually,Expired,16,Ducimus vesica vigilo denuncio contabesco.
6608,3334,C-9370-17467,Full Coverage,2023-03-31,2030-08-07,$52049.59754818215,Monthly,Expired,16,Commemoro approbo caelestis cornu perferendis neque.
6609,3335,C-5202-49232,Full Coverage,2022-11-30,2023-09-16,$1346.2568247168037,Annually,Expired,6,Creator video cohors teres triduana viduo viscus.
6610,3335,C-7829-47787,Service Agreement,2021-09-08,2030-08-20,$28411.19511859373,Monthly,Expired,2,Sapiente ancilla laboriosam bonus amo torqueo curatio terebro sol.
6611,3335,C-2473-55264,Service Agreement,2020-10-23,2021-05-25,$93129.73135939123,Monthly,Active,6,Apostolus sapiente odio veritatis dedecor voco a calco.
6612,3336,C-7703-20890,Service Agreement,2023-05-22,2026-06-09,$87099.80540078739,Quarterly,Pending Renewal,16,Maiores aspernatur taedium sumo earum.
6613,3336,C-3647-70863,Full Coverage,2023-12-21,2028-11-24,$5959.949020827485,Annually,Pending Renewal,13,Placeat antiquus ambitus cuppedia cursim velociter corporis censura.
6614,3337,C-6198-56223,Service Agreement,2022-12-16,2024-12-24,$96024.40589255544,Quarterly,Active,20,Verecundia volva celebrer vinum volup caterva volutabrum cibo.
6615,3338,C-1911-74532,Service Agreement,2021-11-09,2026-07-12,$41406.633934899895,Annually,Active,19,Spargo necessitatibus ambulo uxor decens clibanus claustrum comprehendo tutis.
6616,3339,C-5411-89200,Warranty Extension,2024-06-16,2028-07-24,$32181.53161909233,Quarterly,Expired,16,Cursus summa abstergo ater triduana adopto clementia qui.
6617,3339,C-7713-53539,Full Coverage,2020-12-12,2022-05-16,$63224.49408720315,Monthly,Pending Renewal,4,Quisquam triumphus voro defessus charisma vulnus tardus ait vado.
6618,3340,C-7997-56740,Service Agreement,2024-04-18,2024-05-13,$31484.88738779804,Annually,Active,11,Verecundia iusto triumphus vesica desparatus claro bellum crustulum vulgivagus.
6619,3340,C-2136-70718,Full Coverage,2020-01-09,2028-10-24,$84288.47359968143,Annually,Pending Renewal,19,Benigne suggero perspiciatis sui spectaculum validus vinitor.
6620,3341,C-5863-94368,Full Coverage,2020-04-30,2027-06-29,$58330.941993906046,Annually,Pending Renewal,1,Spes utroque verbum vesper sustineo ustulo officia.
6621,3341,C-1505-62062,Full Coverage,2020-04-11,2024-10-14,$33345.602215363164,Monthly,Expired,14,Defetiscor apostolus sed teneo quidem tergum civitas urbs utor audacia.
6622,3341,C-5740-10556,Service Agreement,2023-01-05,2029-04-30,$83649.21135446485,Monthly,Active,6,Amor calcar accommodo doloribus quos averto.
6623,3342,C-5512-92162,Full Coverage,2023-11-12,2024-02-12,$37718.07900057617,Quarterly,Expired,20,Sequi voluptatum acquiro adinventitias ipsum.
6624,3343,C-5323-52864,Warranty Extension,2023-05-19,2025-02-21,$17737.046151203856,Annually,Pending Renewal,11,Carbo venia crebro.
6625,3343,C-4443-87946,Warranty Extension,2022-11-13,2023-06-25,$85384.9438813074,Annually,Active,10,Voluptatem adulatio desolo comminor curto doloribus in tersus thymbra desparatus.
6626,3344,C-4144-98249,Service Agreement,2023-04-25,2026-06-18,$4889.114739077479,Monthly,Pending Renewal,15,Assentator alo spectaculum tot territo arguo degero aperio.
6627,3345,C-3207-67717,Service Agreement,2022-08-16,2028-10-29,$23149.516048647085,Annually,Active,9,Contego crebro arcus deprimo.
6628,3345,C-4518-90524,Warranty Extension,2022-08-27,2029-12-13,$18943.956972730306,Quarterly,Active,11,Adflicto alo complectus curia comedo.
6629,3346,C-9046-35942,Full Coverage,2022-01-02,2024-09-10,$81737.10472027976,Quarterly,Active,6,Tam tempora contego.
